,Mean,Min,Names
462,-0.08702993445638962,0.7791,PSMD8
463,-0.09519714388649696,0.6365,RYR1
464,-0.055912320584565856,0.8792,ACTN4
465,-0.15674034661641617,0.6011,PLEKHG2
466,-0.007755855953228555,0.9823,AC011462.1
467,-0.007755855953228555,0.9823,BCKDHA
468,-0.234927798897208,0.5822,CEACAM5
469,-0.0575641521606601,0.8537,ZNF155
470,-0.009883233932095567,0.9775,AC245748.1
471,-0.009883233932095567,0.9775,ZNF112
472,-0.05158703422139897,0.888,BCAM
473,-0.019042683770379865,0.9571,EHD2
474,-0.09578408358238935,0.7458,ELSPBP1
475,-0.14017803776486798,0.6405,PLEKHA4
476,-0.08186742679262018,0.8187,PPP1R15A
477,-0.02858497661500486,0.9363,PPFIA3
478,-0.01894550796762664,0.9363,TRPM4
479,-0.1052042823966511,0.6104,PRR12
480,-0.050045208087036705,0.8754,MYH14
481,-0.06729600809005203,0.7765,SIGLEC12
482,-0.2467368295835155,0.3576,ZNF577
483,-0.21990154365980044,0.5598,ZNF880
484,-0.23654190225958122,0.4527,ZNF468
485,-0.12587636342969755,0.7384,ZNF677
486,-0.5084963595149101,0.2718,LILRB1
487,-0.5084963595149101,0.2718,LILRB1-AS1
488,-0.18257475041283622,0.4591,NLRP7
489,-0.25555416431734007,0.3519,NLRP2
490,-1.4193552386878219,0.0162,GP6
491,-0.9918950603820577,0.0162,AC011476.3
492,-0.04662694927330402,0.8982,TNNI3
493,-0.11600191328058927,0.664,AC010327.3
494,-0.1746658574568268,0.535,PTPRH
495,-0.07600916219831834,0.744,SSC5D
496,-0.03711125174900756,0.844,NLRP11
497,-0.07567562271546663,0.7956,NLRP4
498,-0.2722983010930154,0.495,ZIM3
499,-0.053281374421002003,0.8745,AC004076.1
500,-0.043458332909738356,0.777,GREB1
501,-0.029883911222066423,0.8973,RAD51AP2
502,-0.06468810999180222,0.6955,APOB
503,-0.11248545202816798,0.4226,ADGRF3
504,-0.07698535614860097,0.5433,SELENOI
505,-0.4946444646054395,0.08526,OTOF
506,-0.16253782851400536,0.6878,C2orf16
507,-0.16549398825912476,0.6785,AC074091.1
508,-0.05724807957018629,0.8765,PLB1
509,-0.14686506957972956,0.4508,TOGARAM2
510,-0.04682637755147609,0.8632,C2orf71
511,-0.1097313166720965,0.58,ALK
512,-0.04416798976757825,0.9033,BIRC6
513,-0.11020668287940603,0.6883,LTBP1
514,-0.021843532872449632,0.9487,USP34
515,-0.06377925457128304,0.7208,CD207
516,-0.1359519418962063,0.6972,AC007040.2
517,-0.3769085834251725,0.3327,ALMS1
518,-0.014401374485640531,0.9378,DNAH6
519,-0.02877055272375882,0.9359,NPAS2
520,-0.053154886039376945,0.8848,GLI2
521,-0.012289056869694137,0.9721,MYO7B
522,-0.0022205691343960407,0.9949,RIF1
523,-0.31392228663425653,0.1297,NEB
524,-0.055912320584565856,0.8792,BAZ2B
525,-0.0018278780605592872,0.9958,MARCH7
526,-0.04062466342415694,0.9107,SCN9A
527,-0.08916223828131732,0.8143,SCN7A
528,-0.5910398886972661,0.08901,XIRP2
529,-0.03974176666303861,0.8475,LRP2
530,-0.31976299322642343,0.1584,TTN
531,-0.45940202098013827,0.01747,TTN-AS1
532,-0.121221085267042,0.7175,AC009948.4
533,-0.056021990415332165,0.8678,AC009948.3
534,-0.0902120165656216,0.7606,AC009948.5
535,-0.04968844666268147,0.8376,AC010680.2
536,-0.09047919964235714,0.7084,AC010680.1
537,-0.11167716686208962,0.7046,ZNF804A
538,-0.2098774339807601,0.5595,ZSWIM2
539,-0.11367851344052028,0.7697,PIKFYVE
540,-0.21824837648606313,0.534,FN1
541,-0.04512735229468396,0.8239,TNS1
542,-0.018136109008649624,0.9591,CNPPD1
543,-0.18394537185591986,0.5233,SPEG
544,-0.032949870970000926,0.8715,OBSL1
545,-0.16682077945028798,0.601,DOCK10
546,-0.06184153514529016,0.7705,SP110
547,-0.0948368812472607,0.7979,SP140
548,-0.05017104106468636,0.8909,SP100
549,-0.07471376075536362,0.7956,UGT1A7
550,-0.1091582436443671,0.6789,AC114812.2
551,-0.062147360669191444,0.843,UGT1A6
552,-0.1601117439396632,0.4224,MROH2A
553,-0.035316185023959334,0.9219,HJURP
554,-0.19968156984884394,0.4464,COL6A3
555,-0.06028111764589534,0.8704,MLPH
556,-0.04465689303154883,0.8563,RAB17
557,-0.057694247104105895,0.8756,SCLY
558,-0.1202072231973962,0.556,ESPNL
559,-0.21782063141654925,0.5311,AC012485.1
560,-0.028235798792855347,0.9119,GPC1
561,-0.07208123533470769,0.7098,SNED1
562,-0.01601307803481035,0.9638,MTERF4
563,-0.10952962183232637,0.616,PASK
564,-0.042023308030189534,0.8857,ANO7
565,-0.03053749202536309,0.9321,SNPH
566,-0.03053749202536309,0.9321,SDCBP2
567,-0.022440969253793866,0.9353,SLC4A11
568,-0.012273296098241406,0.9668,SIGLEC1
569,-0.060090724485005305,0.7933,CHGB
570,-0.06529211983302902,0.8175,FERMT1
571,-0.014618439768003073,0.9669,JAG1
572,-0.051519852515563014,0.8668,CFAP61
573,-0.1126922100825894,0.6947,MYH7B
574,-0.06540056178192698,0.8602,LBP
575,-0.03677901347701156,0.9188,LPIN3
576,-0.0020023635919956925,0.9954,SLC12A5
577,-0.017038541529636988,0.9435,PREX1
578,-0.04048962175629914,0.8651,ZNFX1
579,-0.037251946641359494,0.9178,PCK1
580,-0.3168378286471759,0.166,LAMA5
581,-0.02927077030482493,0.9277,ADRM1
582,-0.17897471099605353,0.3698,COL9A3
583,-0.05507405881244217,0.8316,DIDO1
584,-0.30078804720434454,0.2854,HELZ2
585,-0.08010794049355259,0.7031,RTEL1-TNFRSF6B
586,-0.1250934761815155,0.5112,RTEL1
587,-0.03295298237089459,0.8644,TNFRSF6B
588,-0.04408762605131761,0.8644,ARFRP1
589,-0.09772507952549828,0.7985,TIAM1
590,-0.02626775302845518,0.8942,PRDM15
591,-0.01488802046064615,0.9663,C2CD2
592,-0.22450300539355716,0.3005,UMODL1
593,-0.1106902989608389,0.5031,COL18A1
594,-0.04715464826969594,0.7985,SLC19A1
595,-0.19932373870967277,0.3848,COL6A2
596,-0.18760805991478077,0.3939,PCNT
597,-0.12818652431620034,0.5715,MICAL3
598,-0.15181306701603992,0.5974,ESS2
599,-0.035574132611062965,0.8703,CLTCL1
600,-0.007137328610972325,0.9837,YDJC
601,-0.05980527486705144,0.8098,CCDC116
602,-0.029200282283845327,0.9001,MYO18B
603,-0.23916805525278045,0.3695,CCDC157
604,-0.26265426786316726,0.3695,RNF215
605,-0.11568791937251383,0.6215,SFI1
606,-0.02717756157747233,0.9035,DEPDC5
607,-0.026293934507606666,0.9095,APOL4
608,-0.01723142274898808,0.9611,TMPRSS6
609,-0.0077131806909805905,0.9722,TTLL12
610,-0.020224067270314405,0.9545,MIRLET7BHG
611,-0.006522006165561773,0.9804,PKDREJ
612,-0.10299182047970677,0.5894,CELSR1
613,-0.9031989569755993,0.09919,ALG12
614,-0.5299009437372011,0.1933,CRELD2
615,-0.10741289060665192,0.5349,MOV10L1
616,-0.16357070915227054,0.5804,TUBGCP6
617,-0.17050298628177282,0.6309,HDAC10
618,-0.1564235884507682,0.6076,MAPK12
619,-0.02077040697784463,0.9533,LRRN1
620,-0.015184929517730634,0.9549,IL17RC
621,-0.053302162754258094,0.8845,CAND2
622,-0.005308996371450183,0.9878,NUP210
623,-0.08281274711405001,0.8233,FBLN2
624,-0.025904166888062158,0.9107,DLEC1
625,-0.08053219992122677,0.7757,TTC21A
626,-0.09249832190603227,0.7912,CSRNP1
627,-0.04740126547022696,0.8966,XIRP1
628,-0.08060807322614064,0.8306,ULK4
629,-0.11486503393656611,0.7676,TGM4
630,-0.07319468988839396,0.8449,CELSR3
631,-0.06788652725970086,0.8362,RNF123
632,-0.03777276864991503,0.9167,DNAH1
633,-0.23190464647731168,0.3658,STAB1
634,-0.26946082570437924,0.3991,NT5DC2
635,-0.11719095860756004,0.7635,CHDH
636,-0.04785904709471364,0.7365,FAM208A
637,-0.08085201467226315,0.7469,SLC25A26
638,-0.059035506507200554,0.8729,LRIG1
639,-0.08125909581193444,0.7843,BOC
640,-0.05664200387329743,0.8174,CFAP44
641,-0.02756572304263488,0.9385,SIDT1
642,-0.018045555530026427,0.9593,IGSF11
643,-0.3089185078770315,0.491,GOLGB1
644,-0.03613803663130991,0.8496,MYLK
645,-0.11775884303721086,0.6621,KALRN
646,-0.049732531986411525,0.8918,ITGB5
647,-0.06911952427012506,0.8193,PLXND1
648,-0.08296909701112351,0.8236,ATR
649,-0.18258105783407094,0.581,MED12L
650,-0.024029717391922896,0.9216,IGSF10
651,-0.034755583796920585,0.909,HTR3D
652,-0.19426933322373569,0.4202,AC068631.1
653,-0.17799951376296558,0.5355,KNG1
654,-0.14880282382583934,0.7099,ATP13A5
655,-0.008895139136151862,0.9678,GAK
656,-0.16203310088565873,0.6459,DGKQ
657,-0.2858068883478885,0.3675,IDUA
658,-0.4537623783894699,0.1795,TACC3
659,-0.06178058218725692,0.8674,POLN
660,-0.015787833238566126,0.9643,RGS12
661,-0.19545273853512765,0.6362,EVC
662,-0.14016898886188162,0.5856,WFS1
663,-0.03512779136222481,0.9223,AFAP1
664,-0.03053749202536309,0.9321,SH3TC1
665,-0.042728020007057124,0.9063,GPR78
666,-0.01718623786813749,0.9612,TBC1D1
667,-0.01488802046064615,0.9663,KIAA1211
668,-0.13516607075913878,0.7022,REST
669,-0.09550084460218008,0.8026,UGT2A1
670,-0.1269944317174472,0.6617,FRAS1
671,-0.15614457737683893,0.698,DSPP
672,-0.07289592412387426,0.6841,MTTP
673,-0.053982245129513495,0.8174,ALPK1
674,-0.019536792956319885,0.9298,ANK2
675,-0.2684436310834535,0.4308,KIAA1109
676,-0.09060445403289448,0.8117,BBS12
677,-0.19275123278795775,0.445,FAT4
678,-0.09956422240465668,0.7459,TMEM131L
679,-0.30744981671050936,0.1516,DCHS2
680,-0.16161804068707664,0.4567,DDX60L
681,-0.08846953769283745,0.8157,CENPU
682,-0.22279952878204193,0.2793,FAT1
683,-0.02558042614771386,0.9428,PLEKHG4B
684,-0.3183634806851245,0.09704,MTRR
685,-0.11770429947954371,0.525,PDZD2
686,-0.057089487900950225,0.8299,SPEF2
687,-0.20870983379000152,0.3599,MROH2B
688,-0.0485167692477068,0.8943,CDC20B
689,-0.17691133604032824,0.4844,BDP1
690,-0.10553843366332824,0.76,ARHGEF28
691,-0.07053788356198815,0.8396,DMGDH
692,-0.4526805749665047,0.157,CMYA5
693,-0.2607558258772209,0.4613,VCAN
694,-0.2539109569437998,0.5573,VCAN-AS1
695,-0.18175123071797544,0.3958,ADGRV1
696,-0.024844021593310606,0.9444,CAST
697,-0.024844021593310606,0.9444,AC008906.1
698,-0.07802830071415308,0.672,ERAP1
699,-0.8445412636544022,0.1262,ERAP2
700,-0.07098750622128851,0.7247,YTHDC2
701,-1.231126630922877,0.004862,AC005609.5
702,-1.0278675953061127,0.005252,PCDHA2
703,-0.7230054552302649,0.1261,PCDHA3
704,-0.6296389890631117,0.1337,PCDHA4
705,-0.12753509988481698,0.6286,AC244517.2
706,-0.08792568880778856,0.7625,PCDHB8
707,-0.08792568880778856,0.7625,AC244517.8
708,-0.2066602092090929,0.3611,AC244517.4
709,-0.12405069739756243,0.6259,PCDHB16
710,-0.15122510565996627,0.5802,AC244517.6
711,-0.1580357618664376,0.5802,PCDHB9
712,-0.15820909303749323,0.5615,PCDHB10
713,-0.13210895169385276,0.5901,AC244517.7
714,-0.028620224567599054,0.8955,PCDHGA3
715,-0.020388197472704428,0.9301,PCDHGB1
716,-0.1796441906226116,0.2251,PCDHGA4
717,-0.10839233819557395,0.5488,PCDHGB2
718,-0.14654128298795688,0.339,PCDHGA5
719,-0.03323046148355301,0.8689,PCDHGB3
720,-0.09515315925044132,0.405,PCDHGA6
721,-0.0818361486127164,0.5124,PCDHGA7
722,-0.18218010135256685,0.3787,PCDHGB4
723,-0.18361463600249714,0.3787,PCDHGA8
724,-0.18938343048967365,0.36,PCDHGB5
725,-0.12650787680976489,0.4438,PCDHGA9
726,-0.03621454541212399,0.819,PCDHGB6
727,-0.042272944248739584,0.819,PCDHGA10
728,-0.09667045731452494,0.749,FCHSD1
729,-0.024549408255249257,0.8975,ARAP3
730,-0.1008450274121694,0.6896,PCDH12
731,-0.07056616752658229,0.8441,RNF14
732,-0.07056616752658229,0.8441,AC005740.4
733,-0.010840667272384061,0.9731,LARS
734,-0.08693990869241258,0.7273,SPINK5
735,-0.026502691267936744,0.9408,PPARGC1B
736,-0.08763023836383323,0.7735,TCOF1
737,-0.22505480971761418,0.5181,FAT2
738,-0.027288159452933447,0.9391,DOCK2
739,-0.04195567728951713,0.8407,CDHR2
740,-0.10085915094258913,0.7272,NSD1
741,-0.09025991869916354,0.6799,AC104117.3
742,-0.06770274049954435,0.6799,GRM6
743,-0.12169782185628915,0.6806,DSP
744,-0.05647575494201235,0.8125,HIVEP1
745,-0.2640818834687029,0.5444,KIF13A
746,-0.041490480664896225,0.8184,GPLD1
747,-0.015382686763251809,0.9652,CMAHP
748,-0.14826931057843268,0.5573,BTN3A2
749,-0.10302528069603711,0.6682,POM121L2
750,-0.07396640332115532,0.8434,PGBD1
751,-0.09450437157717081,0.7486,OR5V1
752,-0.05857983592552344,0.8169,OR12D3
753,-0.0291883891274822,0.935,OR12D2
754,-0.017547848615010273,0.9604,OR10C1
755,-0.1511053775832254,0.6761,GABBR1
756,-0.06047492004512469,0.7497,HCG4P8
757,-0.06047492004512469,0.7497,HLA-G
758,-0.10398114879223264,0.6245,HCG4P5
759,-0.10398114879223264,0.6245,HLA-A
760,-0.02067248375105678,0.9268,TRIM31-AS1
761,-0.02067248375105678,0.9268,TRIM31
762,-0.276183522860268,0.2951,TRIM10
763,-0.21021977168594544,0.4313,TRIM15
764,-0.284084029435977,0.2358,MDC1-AS1
765,-0.284084029435977,0.2358,MDC1
766,-0.06407192595073567,0.802,VARS2
767,-0.1535927721063113,0.4238,C6orf15
768,-0.17000372405511105,0.4238,CDSN
769,-0.21529733971530457,0.1982,PSORS1C1
770,-0.023394127592634085,0.9258,PSORS1C2
771,-0.061685243451302676,0.6349,POLR2LP1
772,-0.339639738727427,0.05018,CCHCR1
773,-0.38669104709192215,0.08801,HLA-B
774,-0.3445937136676287,0.1003,HLA-C
775,-0.20563738918652744,0.4685,USP8P1
776,-0.07677154215263965,0.6269,MICA
777,-0.05870579788363072,0.7572,DDX39B
778,-0.05870579788363072,0.7572,ATP6V1G2-DDX39B
779,-0.08923322441295975,0.5571,PRRC2A
780,-0.059093460019928726,0.661,MIR6832
781,-0.008003029197944744,0.9741,BAG6
782,-0.04476608505687406,0.7957,C2
783,-0.10085874462956697,0.5916,AL645922.1
784,-0.06948249779083403,0.6337,CFB
785,-0.06697869833433741,0.7848,NELFE
786,-0.0638799986518628,0.7904,SKIV2L
787,-0.19975222176596372,0.4345,TNXB
788,-0.2736695790365663,0.2605,NOTCH4
789,-0.045957821973459385,0.8471,C6orf10
790,-0.18475509015906225,0.5277,BTNL2
791,-0.053208056619660146,0.8657,HLA-DQA2
792,-0.06263258248271039,0.8657,MIR3135B
793,-0.13260824797503845,0.4553,AL669918.1
794,-0.09678482083002146,0.4979,TAP2
795,-0.02629341875182274,0.9047,PSMB8
796,-0.052495437269938626,0.8273,TAP1
797,-0.05910246963700666,0.7846,PSMB9
798,-0.035082215897648254,0.8867,PSMB8-AS1
799,-0.11650890981107002,0.7647,HLA-DMB
800,-0.11650890981107002,0.7647,AL645941.2
801,-0.1142287711297541,0.7471,BRD2
802,-0.2777268511439346,0.2408,HLA-DPA1
803,-0.07180905196124303,0.8476,RPL32P1
804,-0.18835080454664072,0.3336,HLA-DPB1
805,-0.02756572304263488,0.9385,WDR46
806,-0.010950843561779703,0.9751,SYNGAP1
807,-0.1553371967071387,0.5566,DAAM2
808,-0.15669732290807947,0.5566,MOCS1
809,-0.07723414268859415,0.8229,KLC4
810,-0.04157947194748184,0.9087,CUL9
811,-0.25892722762667864,0.5509,ADGRF5
812,-0.06766212266282236,0.854,ADGRF2
813,-0.12924564682130318,0.611,DST
814,-0.04039987702738077,0.8771,EYS
815,-0.03432802877989328,0.924,ASCC3
816,-0.10716056625902103,0.7564,CRYBG1
817,-0.17405294008222516,0.59,LAMA4
818,-0.01921656042124252,0.9117,DSE
819,-0.06352599239152616,0.6767,AKAP12
820,-0.22685791406042463,0.2693,SYNE1
821,-0.06905096883247698,0.853,SYNJ2
822,-0.006268972553703187,0.9707,RSPH3
823,-0.0004779868710962119,0.9989,AL035530.2
824,-0.13000360130709596,0.7331,AFDN
825,-0.01533769380989339,0.9653,THBS2
826,-0.009616741093766439,0.9781,SUN1
827,-0.0379156838233558,0.8373,IQCE
828,-0.14025608056444916,0.64,SDK1
829,-0.05122566259173687,0.8409,AP5Z1
830,-0.08977266465646164,0.7075,RADIL
831,-0.09399806683135108,0.7032,TNRC18
832,-0.34675578803161167,0.2011,USP42
833,-0.0977171424896265,0.6735,ABCB5
834,-0.16376309827247393,0.3572,DNAH11
835,-0.012065734767841414,0.9726,C7orf31
836,-0.012959713020733253,0.9706,CPVL
837,-0.04147673905659037,0.8494,INMT-MINDY4
838,-0.054186873412661526,0.8827,NME8
839,-0.19168131173173636,0.3273,ABCA13
840,-0.033622795441733876,0.8623,EGFR
841,-0.18133931620012192,0.6106,CCDC146
842,-0.04214859733142306,0.8587,PCLO
843,-0.2549198293254455,0.3315,ZNF804B
844,-0.01515776859472404,0.9657,STEAP2
845,-0.13595154389546854,0.7247,AKAP9
846,-0.01781925440359742,0.9598,MUC17
847,-0.11245739246105542,0.4566,FLNC
848,-0.27198978559308107,0.3919,EPHB6
849,-0.2543588850269342,0.4052,TRPV6
850,-0.21459897500761252,0.6101,CLCN1
851,-0.22538022938013233,0.28,SSPO
852,-0.10112912674899148,0.7124,ABCB8
853,-0.05771710986174347,0.7757,ARHGEF10
854,-0.20207175731924443,0.4621,MYOM2
855,-0.24267503327252316,0.3385,RP1L1
856,-0.08486409337798809,0.8225,TRMT9B
857,-0.18170846485420483,0.4645,MTUS1
858,-0.029420694285149145,0.9345,PCM1
859,-0.05380686644804125,0.8133,HR
860,-0.011441043121384482,0.974,CCAR2
861,-0.1699589741969714,0.5591,PTK2B
862,-0.09583187069858733,0.6913,TEX15
863,-0.020724852408976806,0.9534,ANK1
864,-0.16126060299100145,0.6122,TRPA1
865,-0.05878681241467872,0.8734,ZFHX4
866,-0.18911121685902485,0.4595,MATN2
867,-0.04314072946029652,0.7483,KLHL38
868,-0.005067263269958237,0.9884,AC090193.1
869,-0.14525087013268106,0.3803,TG
870,-0.17617178728618046,0.6101,TRAPPC9
871,-0.011976438071340282,0.9728,SLC45A4
872,-0.056851447608949016,0.6362,JRK
873,-0.18762148884580573,0.6492,NAPRT
874,-0.18762148884580573,0.6492,AC067930.5
875,-0.026838018922852955,0.9248,MAPK15
876,-0.01812382183578572,0.9248,FAM83H
877,-0.1229534818907223,0.7489,SCRIB
878,-0.11923431068022354,0.6729,EPPK1
879,-0.5865235600087059,0.1375,PLEC
880,-0.13604252745919657,0.5116,DOCK8
881,-0.13564561598856023,0.6434,KANK1
882,-0.053376511901875326,0.7883,KCNV2
883,-0.17643542232334228,0.5033,PUM3
884,-0.08535157188290032,0.8075,KDM4C
885,-0.14453271926185365,0.6209,ARHGEF39
886,-0.050024822170346324,0.8912,POLR1E
887,-0.41251353458903595,0.3868,TMEM2
888,-0.14241582386460214,0.5587,PCA3
889,-0.13670847481242615,0.5587,PRUNE2
890,-0.15762864982782349,0.3461,SPATA31E1
891,-0.053142332503047826,0.7837,WNK2
892,-0.05794031426198121,0.8003,PTCH1
893,-0.04607499331945614,0.8805,ZNF462
894,-0.11404305263683845,0.6708,ELP1
895,-0.011262724711199844,0.9744,SVEP1
896,-0.16794822671353682,0.492,FKBP15
897,-0.135352739713925,0.6207,RGS3
898,-0.17818193252487818,0.3524,COL27A1
899,-0.11629009318385201,0.52,TNC
900,-0.11758931562603196,0.7628,AL162254.1
901,-0.14376965975310949,0.5664,USP20
902,-0.012736045877764468,0.9711,PRRC2B
903,-0.19176128729487377,0.6033,AL162417.1
904,-0.23118722728233151,0.5716,RALGDS
905,-0.08219413704506975,0.7689,ABO
906,-0.26129954589273185,0.4852,ADAMTS13
907,-0.07044744171187044,0.6949,DBH
908,-0.025835652164736843,0.9053,PPP1R26
909,-0.04110180528922831,0.9097,GPSM1
910,-0.22456000400413823,0.3342,CARD9
911,-0.37531661539501837,0.19,SNAPC4
912,-0.17413534773740333,0.462,SEC16A
913,-0.05472441765402199,0.8333,NOTCH1
914,-0.20544339368605505,0.4563,ABCA2
915,-0.07551395626608501,0.8404,DPP7
916,-0.06077833284753014,0.8066,PNPLA7
917,-0.13459988182069849,0.7335,EHMT1
918,-0.16678113312118342,0.5604,AC138374.1
919,-0.22784990929875323,0.4706,AC037482.1
920,-0.05870579788363072,0.7572,BX248516.1
921,-0.18762148884580573,0.6492,AC067930.9
